ApplStandard,Brand,Cap,Combination,Control,Country,Depth,Height,Model No,Family Name,N-Standard,Labelled energy consumption (kWh/year),New SRI,New Star,Prog Name,Prog Time,Sold_in,SubmitStatus,Submit_ID,Test_Moist_Remove,Tot_Wat_Cons,Registration Number,Type,Width,Record ID,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Star Rating (old),Star Image Large,Star Image Small
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,FISHER & PAYKEL,5,No,Autosensing,China,585.0,830.0,DE5060M2,DE5060**,AS/NZS 2442.1:1996/Amdt 4:2006,220,2.1451114046158457,2.0,"Everyday, Dry, High Temp",162.0,,Approved,173155,4.004,-,ACD0902,Vented,600.0,173155,2030-10-02,,Single product class,Available,http://www.fisherpaykel.com/nz,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,FISHER & PAYKEL,5,No,Autosensing,China,585.0,830.0,DE5060MU2,DE5060**,AS/NZS 2442.1:1996/Amdt 4:2006,220,2.1451114046158457,2.0,"Everyday, Dry, High Temp",162.0,,Approved,173155,4.004,-,ACD0902,Vented,600.0,173155,2030-10-02,,Single product class,Available,http://www.fisherpaykel.com/nz,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,CHIQ,6,Yes,Autosensing,China,636.0,847.0,WD100TW,WD100T series,AS/NZS 2442.1:2021 + A1 + A2,177,4.605128658039613,4.5,Drying (Auto) 1400 rpm,247.0,"Australia,Fiji,New Zealand",Approved,173251,-,41.9,ACD0904,Condenser,600.0,173251,2030-10-13,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,CHIQ,6,Yes,Autosensing,China,636.0,847.0,WD100TG2,WD100T series,AS/NZS 2442.1:2021 + A1 + A2,177,4.605128658039613,4.5,Drying (Auto) 1400 rpm,247.0,"Australia,Fiji,New Zealand",Approved,173251,-,41.9,ACD0904,Condenser,600.0,173251,2030-10-13,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,CHIQ,6,Yes,Autosensing,China,636.0,847.0,WD100TB,WD100T series,AS/NZS 2442.1:2021 + A1 + A2,177,4.605128658039613,4.5,Drying (Auto) 1400 rpm,247.0,"Australia,Fiji,New Zealand",Approved,173251,-,41.9,ACD0904,Condenser,600.0,173251,2030-10-13,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,CHIQ,6,Yes,Autosensing,China,636.0,847.0,WD100T series,WD100T series,AS/NZS 2442.1:2021 + A1 + A2,177,4.605128658039613,4.5,Drying (Auto) 1400 rpm,247.0,"Australia,Fiji,New Zealand",Approved,173251,-,41.9,ACD0904,Condenser,600.0,173251,2030-10-13,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,8,No,Autosensing,China,600.0,850.0,MD110H80/W-AU,MD110H80 series,AS/NZS 2442.1:1996/Amdt 4:2006,135,8.042002309086076,8.0,Cotton,307.0,"Australia,Fiji,New Zealand",Approved,173281,6.26,0.0,ACD0890,Condenser,595.0,173281,2030-09-24,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,8,No,Autosensing,China,600.0,850.0,MD110H80/T-AU,MD110H80 series,AS/NZS 2442.1:1996/Amdt 4:2006,135,8.042002309086076,8.0,Cotton,307.0,"Australia,Fiji,New Zealand",Approved,173281,6.26,0.0,ACD0890,Condenser,595.0,173281,2030-09-24,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,8,No,Autosensing,China,600.0,850.0,MD110H80 series,MD110H80 series,AS/NZS 2442.1:1996/Amdt 4:2006,135,8.042002309086076,8.0,Cotton,307.0,"Australia,Fiji,New Zealand",Approved,173281,6.26,0.0,ACD0890,Condenser,595.0,173281,2030-09-24,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,8,No,Autosensing,China,595.0,845.0,MD200H80WB/W-AU,,AS/NZS 2442.1:1996/Amdt 4:2006,114,9.082350843047154,9.0,Cotton Extra,275.0,"Australia,Fiji,New Zealand",Approved,173290,6.469,0.0,ACD0891,Condenser,675.0,173290,2030-09-28,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,8,No,Autosensing,China,595.0,845.0,MD200H80WB/W-AU,,AS/NZS 2442.1:1996/Amdt 4:2006,114,9.082350843047154,9.0,Cotton Extra,249.0,"Australia,Fiji,New Zealand",Approved,173297,6.341,0.0,ACD0892,Condenser,675.0,173297,2030-09-28,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,9,No,Autosensing,China,595.0,845.0,MD200H90WB/W-AU,MD200H90WB series,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472435966747,9.0,Cotton Extra,299.0,"Australia,Fiji,New Zealand",Approved,173299,7.413,0.0,ACD0897,Condenser,675.0,173299,2030-09-29,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,9,No,Autosensing,China,595.0,845.0,MD200H90WB/T-AU,MD200H90WB series,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472435966747,9.0,Cotton Extra,299.0,"Australia,Fiji,New Zealand",Approved,173299,7.413,0.0,ACD0897,Condenser,675.0,173299,2030-09-29,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,9,No,Autosensing,China,595.0,845.0,MD200H90WB series,MD200H90WB series,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472435966747,9.0,Cotton Extra,299.0,"Australia,Fiji,New Zealand",Approved,173299,7.413,0.0,ACD0897,Condenser,675.0,173299,2030-09-29,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,9,No,Autosensing,China,595.0,845.0,MD200H90WB/W-AU,MD200H90WB series,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472435966747,9.0,Cotton Extra,282.0,"Australia,Fiji,New Zealand",Approved,173302,7.428,0.0,ACD0894,Condenser,675.0,173302,2030-09-29,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,9,No,Autosensing,China,595.0,845.0,MD200H90WB/T-AU,MD200H90WB series,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472435966747,9.0,Cotton Extra,282.0,"Australia,Fiji,New Zealand",Approved,173302,7.428,0.0,ACD0894,Condenser,675.0,173302,2030-09-29,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,9,No,Autosensing,China,595.0,845.0,MD200H90WB series,MD200H90WB series,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472435966747,9.0,Cotton Extra,282.0,"Australia,Fiji,New Zealand",Approved,173302,7.428,0.0,ACD0894,Condenser,675.0,173302,2030-09-29,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,10,No,Autosensing,China,685.0,850.0,MD210HP100BW,MD210HP100B series,AS/NZS 2442.1:1996/Amdt 4:2006,122,10.038060774532859,10.0,Cotton+Dry Level,371.0,"Australia,Fiji,New Zealand",Approved,173341,7.899,0.0,ACD0895,Condenser,595.0,173341,2030-09-29,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_10_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-10.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,10,No,Autosensing,China,685.0,850.0,MD210HP100BT,MD210HP100B series,AS/NZS 2442.1:1996/Amdt 4:2006,122,10.038060774532859,10.0,Cotton+Dry Level,371.0,"Australia,Fiji,New Zealand",Approved,173341,7.899,0.0,ACD0895,Condenser,595.0,173341,2030-09-29,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_10_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-10.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,10,No,Autosensing,China,685.0,850.0,MD210HP100B series,MD210HP100B series,AS/NZS 2442.1:1996/Amdt 4:2006,122,10.038060774532859,10.0,Cotton+Dry Level,371.0,"Australia,Fiji,New Zealand",Approved,173341,7.899,0.0,ACD0895,Condenser,595.0,173341,2030-09-29,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_10_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-10.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,10,No,Autosensing,China,685.0,850.0,MD210HP100B series,MD210HP100B series,AS/NZS 2442.1:1996/Amdt 4:2006,122,10.038060774532859,10.0,Cotton+Dry Level,367.0,"Australia,Fiji,New Zealand",Approved,173345,7.866,0.0,ACD0896,Condenser,595.0,173345,2030-09-29,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_10_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-10.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,10,No,Autosensing,China,685.0,850.0,MD210HP100BW,MD210HP100B series,AS/NZS 2442.1:1996/Amdt 4:2006,122,10.038060774532859,10.0,Cotton+Dry Level,367.0,"Australia,Fiji,New Zealand",Approved,173345,7.866,0.0,ACD0896,Condenser,595.0,173345,2030-09-29,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_10_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-10.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,MIDEA,10,No,Autosensing,China,685.0,850.0,MD210HP100BT,MD210HP100B series,AS/NZS 2442.1:1996/Amdt 4:2006,122,10.038060774532859,10.0,Cotton+Dry Level,367.0,"Australia,Fiji,New Zealand",Approved,173345,7.866,0.0,ACD0896,Condenser,595.0,173345,2030-09-29,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_10_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-10.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,HISENSE,8,Yes,Autosensing,China,630.0,845.0,HCF8I1215HB,,AS/NZS 2442.1:1996/Amdt 4:2006,135,8.042002309086076,8.0,Cotton Dry+Dry Level+Eco,811.0,"Australia,New Zealand",Approved,173348,6.29,0.712,ACD0899,Condenser,595.0,173348,2030-09-30,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,FISHER & PAYKEL,6,No,Autosensing,China,-,-,DE6060**,DE6060**,AS/NZS 2442.1:1996/Amdt 4:2006,267,2.075583779194906,2.0,"Everyday, Dry/Extra Dry, High",186.0,"Australia,New Zealand",Approved,173431,4.719,-,ACD0905,Vented,-,173431,2030-10-15,,Single product class,Available,http://www.fisherpaykel.com/nz,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,FISHER & PAYKEL,6,No,Autosensing,China,-,-,DE6060G1,DE6060**,AS/NZS 2442.1:1996/Amdt 4:2006,267,2.075583779194906,2.0,"Everyday, Dry/Extra Dry, High",186.0,"Australia,New Zealand",Approved,173431,4.719,-,ACD0905,Vented,-,173431,2030-10-15,,Single product class,Available,http://www.fisherpaykel.com/nz,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,FISHER & PAYKEL,6,No,Autosensing,China,-,-,DE6060P1,DE6060**,AS/NZS 2442.1:1996/Amdt 4:2006,267,2.075583779194906,2.0,"Everyday, Dry/Extra Dry, High",186.0,"Australia,New Zealand",Approved,173431,4.719,-,ACD0905,Vented,-,173431,2030-10-15,,Single product class,Available,http://www.fisherpaykel.com/nz,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,FISHER & PAYKEL,6,No,Autosensing,China,-,-,DE6060M1,DE6060**,AS/NZS 2442.1:1996/Amdt 4:2006,267,2.075583779194906,2.0,"Everyday, Dry/Extra Dry, High",186.0,"Australia,New Zealand",Approved,173431,4.719,-,ACD0905,Vented,-,173431,2030-10-15,,Single product class,Available,http://www.fisherpaykel.com/nz,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,FISHER & PAYKEL,6,No,Autosensing,China,-,-,DE6060M2,DE6060**,AS/NZS 2442.1:1996/Amdt 4:2006,267,2.075583779194906,2.0,"Everyday, Dry/Extra Dry, High",186.0,"Australia,New Zealand",Approved,173431,4.719,-,ACD0905,Vented,-,173431,2030-10-15,,Single product class,Available,http://www.fisherpaykel.com/nz,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,FISHER & PAYKEL,8,No,Autosensing,China,650.0,850.0,DH8060P3,,AS/NZS 2442.1:1996/Amdt 4:2006,155,7.191945402436881,7.0,"Cottons, Dry, High",232.0,"Australia,New Zealand",Approved,173432,6.35,0.0,ACD0906,Condenser,600.0,173432,2030-10-21,,Single product class,Available,http://www.fisherpaykel.com/nz,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,LG,9,No,Autosensing,"China,South Korea",660.0,1655.0,WWT-1209W,WWT-1209,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472435966747,9.0,"Cotton, Normal, Cupboard",300.0,"Australia,New Zealand",Approved,153651,7.18,0.0,ACD0691,Condenser,600.0,153651,2028-04-17,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,LG,9,No,Autosensing,"China,South Korea",660.0,1655.0,WWT-1209B,WWT-1209,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472435966747,9.0,"Cotton, Normal, Cupboard",300.0,"Australia,New Zealand",Approved,153651,7.18,0.0,ACD0691,Condenser,600.0,153651,2028-04-17,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,LG,9,No,Autosensing,"China,South Korea",660.0,1655.0,WWT-1209FGB,WWT-1209,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472435966747,9.0,"Cotton, Normal, Cupboard",300.0,"Australia,New Zealand",Approved,153651,7.18,0.0,ACD0691,Condenser,600.0,153651,2028-04-17,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,LG,9,No,Autosensing,"China,South Korea",660.0,1655.0,WWT-1209,WWT-1209,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472435966747,9.0,"Cotton, Normal, Cupboard",300.0,"Australia,New Zealand",Approved,153651,7.18,0.0,ACD0691,Condenser,600.0,153651,2028-04-17,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2024,LG,9,No,Autosensing,"China,South Korea",660.0,1655.0,WWT-1209WX,WWT-1209,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472435966747,9.0,"Cotton, Normal, Cupboard",300.0,"Australia,New Zealand",Approved,153651,7.18,0.0,ACD0691,Condenser,600.0,153651,2028-04-17,,Single product class,Available,,,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
